stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5773,2100,EB OLD FAIRHAVEN PKWY AT 14TH ST,,48.717564,-122.50039,1,,,,,0
5774,2030,NB CHUCKANUT DR AT ROSE GARDEN,,48.7155,-122.50121,1,,,,,0
5775,2029,NB CHUCKANUT DR AT FAIRHAVEN PARK,,48.714088,-122.49966,1,,,,,0
5777,3177,EB WILLOW RD AT CHUCKANUT DR,,48.710274,-122.50032,1,,,,,0
5778,3176,EB WILLOW RD AT CYPRESS RD,,48.710087,-122.50284,1,,,,,0
5779,8998,EB WILLOW RD AT LYLA LN,,48.710007,-122.50497,1,,,,,0
5780,2010,EB WILLOW RD AT CLARK RD,,48.709263,-122.50934,1,,,,,0
5781,2009,SB FIELDSTON RD AT HAWTHORNE RD,,48.712196,-122.51041,1,,,,,0
5782,3175,WB HAWTHORNE RD AT MIDDLEFIELD RD,,48.713097,-122.50814,1,,,,,0
5783,3174,WB HAWTHORNE RD AT BAYSIDE RD,,48.714607,-122.50473,1,,,,,0
5784,3173,WB HAWTHORNE RD AT COWGILL AVE,,48.715809,-122.50282,1,,,,,0
5786,8844,EB HARRIS AVE AT 6TH ST,,48.720039,-122.50829,1,,,,,0
5788,3186,WB HARRIS AVE AT 19TH ST,,48.720245,-122.49342,1,,,,,0
5789,2022,WB HARRIS AVE AT 9TH ST,,48.720245,-122.5055,1,,,,,0
5790,3080,EB HARRIS AVE AT 9TH ST,,48.720058,-122.5052,1,,,,,0
5791,9445,NB 10TH ST AT MCKENZIE AVE,,48.719509,-122.50443,1,,,,,0
5792,9446,SB 10TH ST AT MCKENZIE AVE,,48.719025,-122.50467,1,,,,,0
5795,2071,EB HARRIS AVE AT 14TH ST,,48.720108,-122.49923,1,,,,,0
5796,3188,WB HARRIS AVE AT 15TH ST,,48.720234,-122.49826,1,,,,,0
5797,2072,EB HARRIS AVE AT 16TH ST,,48.720131,-122.49675,1,,,,,0
5798,2073,EB HARRIS AVE AT 19TH ST,,48.720112,-122.49277,1,,,,,0
5799,3187,WB HARRIS AVE AT 17TH ST,,48.720245,-122.49549,1,,,,,0
5800,3180,NB HIGHLAND DR AT W COLLEGE WAY,,48.733578,-122.49059,1,,,,,0
5801,2131,SB HIGHLAND DR AT W COLLEGE DR,,48.733696,-122.49093,1,,,,,0
5804,2051,SB HIGH ST AT OAK ST,,48.739925,-122.48381,1,,,,,0
5805,2086,NB HIGH ST AT OAK ST,,48.739876,-122.48357,1,,,,,0
5806,2049,SB INDIAN ST AT E LAUREL ST,,48.742462,-122.47797,1,,,,,0
5807,3078,NB INDIAN ST AT E LAUREL ST,,48.742817,-122.47717,1,,,,,0
5808,2047,SB INDIAN ST AT E CHESTNUT ST,,48.744518,-122.47496,1,,,,,0
5809,3079,NB INDIAN ST AT E CHESTNUT ST,,48.744873,-122.47408,1,,,,,0
5810,2046,SB INDIAN ST AT E HOLLY ST,,48.745655,-122.47325,1,,,,,0
5811,2087,NB E HOLLY ST AT INDIAN ST,,48.745964,-122.47307,1,,,,,0
5812,2088,NB E HOLLY ST AT N FOREST ST,,48.747669,-122.47572,1,,,,,0
5814,3286,NB N FOREST AT E CHESTNUT ST,,48.74696,-122.47705,1,,,,,0
5815,3081,NB 12TH ST AT MILL AVE,,48.720749,-122.50206,1,,,,,0
5816,3279,SB 12TH ST AT MILL AVE,,48.720692,-122.50237,1,,,,,0
5817,2007,SB FINNEGAN WAY AT 11TH ST,,48.72242,-122.5032,1,,,,,0
5818,3281,NB 11TH ST AT DOUGLAS AVE,,48.724232,-122.50368,1,,,,,0
5819,2006,SB 11TH ST AT FILLMORE AVE,,48.724251,-122.50397,1,,,,,0
5820,3282,NB 11TH ST AT TAYLOR AVE,,48.725727,-122.50368,1,,,,,0
5821,3278,SB 11TH ST AT BENNETT AVE,,48.726265,-122.50395,1,,,,,0
5822,3082,NB 11TH ST AT EASTON AVE,,48.727715,-122.50366,1,,,,,0
5823,3277,SB 11TH ST AT EASTON AVE,,48.727333,-122.50397,1,,,,,0
5824,3083,NB S STATE ST AT 12TH ST,,48.729187,-122.5028,1,,,,,0
5825,3276,SB S STATE ST AT 12TH ST,,48.729618,-122.50272,1,,,,,0
5826,3084,NB S STATE ST AT 13TH ST,,48.730537,-122.50126,1,,,,,0
5827,3275,SB S STATE ST AT 13TH ST,,48.730324,-122.50189,1,,,,,0
5828,3085,NB S STATE ST AT 14TH ST,,48.732101,-122.4995,1,,,,,0
5829,3274,SB S STATE ST AT 14TH,,48.732166,-122.49987,1,,,,,0
5830,3086,NB S STATE ST AT 200 BLOCK,,48.734406,-122.49721,1,,,,,0
5831,2005,SB S STATE ST AT 200 BLOCK,,48.7351,-122.49701,1,,,,,0
5832,3285,NB N FOREST ST AT ROSE ST,,48.744236,-122.48115,1,,,,,0
5833,2026,NB N FOREST ST AT E MAPLE ST,,48.745533,-122.47917,1,,,,,0
5834,3271,SB N STATE ST AT E CHESTNUT ST,,48.746983,-122.47945,1,,,,,0
5835,3272,SB N STATE ST AT E LAUREL ST,,48.745304,-122.48195,1,,,,,0
5836,3273,SB N STATE ST AT E BERRY ST,,48.743946,-122.48397,1,,,,,0
5837,2002,SB BOULEVARD ST AT WHARF ST,,48.743382,-122.48543,1,,,,,0
5838,2003,SB BOULEVARD ST AT 500 BLOCK,,48.741341,-122.48956,1,,,,,0
5839,2025,NB N STATE ST AT N FOREST ST,,48.742935,-122.48512,1,,,,,0
5840,3284,NB N STATE ST AT E PINE ST,,48.741657,-122.48695,1,,,,,0
5842,2024,NB N STATE ST AT S HILL APARTMENTS,,48.738167,-122.49211,1,,,,,0
5843,9444,WB DONOVAN AVE AT 12TH ST,,48.717762,-122.50312,1,,,,,0
5849,2549,SB HOFF RD AT MARINE DR,,48.783421,-122.57373,1,,,,,0
5850,2442,WB MARINE DR AT HOFF RD,,48.783108,-122.57304,1,,,,,0
5852,3287,NB LINCOLN ST AT POTTER ST,,48.747021,-122.46237,1,,,,,0
5859,3138,NB W MAPLEWOOD AVE AT ALDERWOOD AVE,,48.779068,-122.50601,1,,,,,0
5860,2911,NB W MAPLEWOOD AVE AT MCLEOD RD,,48.782619,-122.51129,1,,,,,0
5861,3139,NB W MAPLEWOOD AVE AT BRADLEY LN,,48.784973,-122.51472,1,,,,,0
5862,4002,NB W MAPLEWOOD AV AT W BAKERVIEW RD,,48.786652,-122.51714,1,,,,,0
5863,3143,EB SUNSET DR AT COOLIDGE DR,,48.768711,-122.47503,1,,,,,0
5864,3144,SB CORNWALL AVE AT BROADWAY ST,,48.766533,-122.47647,1,,,,,0
5873,2916,SB STUART RD AT FESTIVAL BLVD,,48.798019,-122.49939,1,,,,,0
5874,2658,SB W KELLOGG RD AT VILLAGE DR,,48.795502,-122.50002,1,,,,,0
5875,2507,NB S 19TH ST AT KOK RD,,48.936245,-122.4817,1,,,,,0
5876,2730,NB 19TH ST AT FRONT ST,,48.940456,-122.48083,1,,,,,0
5877,2731,NB 19TH ST AT FOREST LN,,48.944103,-122.4808,1,,,,,0
5878,2736,NB 19TH ST AT 19TH ST CT,,48.94751,-122.48064,1,,,,,0
5879,2732,EB PINE ST AT FERN DR,,48.948967,-122.47697,1,,,,,0
5880,9801,EB FRONT ST AT E FAIRGROUNDS,,48.939217,-122.47437,1,,,,,0
5881,2725,WB FRONT ST AT 9TH ST,,48.941498,-122.45731,1,,,,,0
5882,2724,SB 7TH ST AT GROVER ST,,48.94228,-122.4556,1,,,,,0
5883,2726,WB FRONT ST AT 11TH ST,,48.940605,-122.46009,1,,,,,0
5884,2964,WB FRONT ST AT BRITISH COLUMBIA AVE,,48.939922,-122.46263,1,,,,,0
5885,2727,WB FRONT ST AT 15TH ST,,48.939659,-122.46583,1,,,,,0
5886,2728,WB FRONT ST AT 17TH ST,,48.939533,-122.46854,1,,,,,0
5887,2729,WB FRONT ST AT FAIRSIDE DR,,48.939377,-122.47449,1,,,,,0
5888,8911,SB MERIDIAN RD AT BB LYNDEN RD,,48.934704,-122.48563,1,,,,,0
5889,2752,NB CORNWALL AVE AT E NORTH ST,,48.764183,-122.47494,1,,,,,0
5890,2956,WB WESTERLY RD AT MERIDIAN ST,,48.792042,-122.48799,1,,,,,0
5891,4001,SB W MAPLEWOOD AV AT W BAKERVIEW RD,,48.78643,-122.51715,1,,,,,0
5892,3153,SB W MAPLEWOOD AVE AT BRADLEY LN,,48.784557,-122.51434,1,,,,,0
5893,2912,SB W MAPLEWOOD AVE AT MCLEOD RD,,48.782276,-122.51098,1,,,,,0
5894,3154,SB W MAPLEWOOD AT ALDERWOOD AVE,,48.778996,-122.50615,1,,,,,0
5895,3155,SB W MAPLEWOOD AV AT COTTONWOOD AV,,48.77726,-122.50349,1,,,,,0
5896,3156,SB W MAPLEWOOD AT PARTRIDGE LN,,48.775978,-122.49953,1,,,,,0
5901,7878,SB YEW ST AT S HILLS DR,,48.71027,-122.44238,1,,,,,0
5902,3307,NB YEW ST AT S HILLS DR,,48.710728,-122.4413,1,,,,,0
5905,2421,NB YEW ST AT TACOMA AVE,,48.716736,-122.4403,1,,,,,0
5906,2721,WB DIVISION ST AT HANNEGAN RD,,48.782246,-122.44488,1,,,,,0
5907,2720,EB DIVISION ST AT HANNEGAN RD,,48.782097,-122.44582,1,,,,,0
5910,7232,NB JAMES ST AT E ILLINOIS ST,,48.768669,-122.46479,1,,,,,0
5911,2665,WB AIRPORT DR AT BENNETT DR,,48.786098,-122.52102,1,,,,,0
5913,4000,WB AIRPORT DR AT WILLIAMSON WAY,,48.781841,-122.53144,1,,,,,0
5914,2667,WB ALDERWOOD AVE AT MARINE DR,,48.779819,-122.53838,1,,,,,0
5915,2598,WB KWINA RD AT CHIEF MARTIN RD,,48.793884,-122.62759,1,,,,,0
5916,3325,EB KWINA RD AT CHIEF MARTIN RD,,48.793751,-122.62733,1,,,,,0
5917,2668,WB ALDERWOOD AVE AT MARINE DR,,48.779762,-122.53812,1,,,,,0
5922,3237,SB S 19TH ST AT KOK RD,,48.936684,-122.48173,1,,,,,0
5924,2965,SB 3RD ST AT MAIN ST,,48.945923,-122.45248,1,,,,,0
5925,9753,NB SALASHAN PKWY AT SALASHAN LOOP,,48.893772,-122.60892,1,,,,,0
5926,9754,SB SALASHAN LOOP AT GRANDVIEW RD,,48.892204,-122.6144,1,,,,,0
5927,9875,SB WOBURN ST AT RIMLAND DR,,48.772877,-122.4455,1,,,,,0
5928,9876,SB WOBURN ST AT E SUNSET DR,,48.776218,-122.44548,1,,,,,0
5930,2705,EB ALABAMA ST AT DEAN AVE,,48.762981,-122.47318,1,,,,,0
5931,2706,WB ALABAMA ST AT ELLIS ST,,48.763119,-122.47183,1,,,,,0
5934,2711,WB ALABAMA ST AT FIR ST,,48.763088,-122.42399,1,,,,,0
5935,2712,WB ALABAMA ST AT VISTA DR,,48.763088,-122.42736,1,,,,,0
5936,2841,NB PEACE PORTAL DR AT F ST,,48.995823,-122.75176,1,,,,,0
5937,2955,NB DUPONT ST AT G ST,,48.757961,-122.48546,1,,,,,0
5938,2986,NB ELDRIDGE AVE AT GILLIGAN WAY,,48.764141,-122.51211,1,,,,,0
5940,8269,NB CORDATA PKWY AT SEQUOIA RD,,48.809238,-122.4972,1,,,,,0
5941,2985,WB TREMONT AVE AT CORONA CT,,48.812347,-122.50014,1,,,,,0
5942,2984,NB CORDATA PKWY AT TREMONT AVE,,48.811817,-122.49757,1,,,,,0
5948,1062,EB YORK ST AT JAMES ST,,48.750568,-122.46537,1,,,,,0
5949,3291,WB YORK ST AT JAMES ST,,48.75066,-122.46559,1,,,,,0
5950,1101,EB LAKEWAY DR AT PORTAL DR,,48.748089,-122.42355,1,,,,,0
5951,1199,EB LAKEWAY DR AT LOWELL AVE,,48.747204,-122.41816,1,,,,,0
5952,1198,EB LAKEWAY DR AT ORIENTAL AVE,,48.74612,-122.41563,1,,,,,0
5953,1196,EB LAKEWAY DR AT EUCLID AVE,,48.744709,-122.41061,1,,,,,0
5954,1194,EB CABLE ST AT LAKEVIEW ST,,48.746098,-122.40586,1,,,,,0
5955,1192,WB CABLE ST AT GENEVA ST,,48.746254,-122.40119,1,,,,,0
5956,2127,WB LAKEWAY DR AT PORTAL DR,,48.748409,-122.42316,1,,,,,0
5957,5556,EB W BAKERVIEW RD AT PALISADE WAY,,48.789577,-122.50352,1,,,,,0
5958,5557,EB W BAKERVIEW RD AT ELIZA AVE,,48.7896,-122.4986,1,,,,,0
5959,2963,WB WESTERLY RD AT CORDATA PKWY,,48.792038,-122.49284,1,,,,,0
5960,2962,NB W MAPLEWOOD AVE AT NORTHWEST AVE,,48.775913,-122.49857,1,,,,,0
5961,2699,SB ELIZA AVE AT DARBY DR,,48.792458,-122.49707,1,,,,,0
5962,5501,WB W BAKERVIEW RD AT ELIZA AVE,,48.789825,-122.49831,1,,,,,0
5963,5502,WB W BAKERVIEW RD AT PALISADE WAY,,48.78978,-122.50353,1,,,,,0
5964,7225,NB N FOREST ST AT ELLIS ST,,48.750286,-122.47218,1,,,,,0
5965,7226,NB N STATE ST AT MEADOR AVE,,48.753464,-122.46938,1,,,,,0
5967,7231,NB JAMES ST AT E MARYLAND ST,,48.766438,-122.46481,1,,,,,0
5968,7261,SB N STATE ST AT IRON ST,,48.755939,-122.4661,1,,,,,0
5969,7263,SB N STATE ST AT ELLIS ST,,48.752335,-122.47147,1,,,,,0
5970,7127,WB POLE RD AT HANNEGAN RD,,48.891884,-122.44417,1,,,,,0
5971,7152,NB GUIDE MERIDIAN RD AT AXTON RD,,48.848251,-122.4858,1,,,,,0
5972,7154,NB GUIDE MERIDIAN RD AT TEN MILE RD,,48.870419,-122.48566,1,,,,,0
5974,7103,EB POLE RD AT HANNEGAN RD,,48.891705,-122.44184,1,,,,,0
5975,7236,EB E SUNSET DR AT 2500 BLOCK,,48.777962,-122.43939,1,,,,,0
5976,7237,EB E SUNSET DR AT IDELL DR,,48.779984,-122.4353,1,,,,,0
5977,7244,SB SQUALICUM LK RD AT MT BAKER HWY,,48.806553,-122.34386,1,,,,,0
5978,7210,NB SHAMROCK RD AT GOLDEN VALLEY DR,,48.952049,-122.15026,1,,,,,0
5979,7251,WB E SUNSET DR AT IDELL DR,,48.780891,-122.43384,1,,,,,0
5980,7254,WB E SUNSET DR AT RACINE ST,,48.774391,-122.45488,1,,,,,0
5981,7256,SB JAMES ST AT E ILLINOIS ST,,48.768585,-122.46504,1,,,,,0
5982,5509,NB PORTAL WAY AT 6200 BLOCK,,48.868385,-122.58436,1,,,,,0
5983,5511,NB PORTAL WAY AT TRIGG RD,,48.877399,-122.58402,1,,,,,0
5984,5512,NB ENTERPRISE RD AT MATZ RD,,48.887012,-122.58373,1,,,,,0
5985,5514,WB GRANDVIEW RD AT PORTAL WAY,,48.891972,-122.60088,1,,,,,0
5986,5542,EB GRANDVIEW RD AT PORTAL WAY,,48.891811,-122.60098,1,,,,,0
5987,5545,SB PORTAL WAY AT TRIGG RD,,48.877159,-122.58431,1,,,,,0
5988,5548,SB PORTAL WAY AT 6000 BLOCK,,48.85981,-122.58493,1,,,,,0
5989,2000,CORDATA STATION,,48.792805,-122.49104,1,,,,,0
6007,5504,WB MAIN ST AT 1850 BLOCK,,48.844849,-122.58189,1,,,,,0
6008,5552,EB MAIN ST AT 1850 BLOCK,,48.84457,-122.58306,1,,,,,0
6009,2255,SB NORTHWEST DR AT ALDRICH RD,,48.790627,-122.50848,1,,,,,0
6010,2394,SB YEW ST AT DEMOCRAT ST,,48.72974,-122.44297,1,,,,,0
6011,3031,NB WOBURN ST AT TEXAS ST,,48.76123,-122.44521,1,,,,,0
6012,7238,EB E SUNSET DR AT VINING ST,,48.781406,-122.43211,1,,,,,0
6015,5527,BLAINE COST CUTTER,,48.993412,-122.72907,1,,,,,0
6020,5525,EB H ST AT 4TH ST,,48.993942,-122.74825,1,,,,,0
6021,5526,EB H ST AT 8TH ST,,48.993938,-122.73986,1,,,,,0
6023,3371,EB WESTERLY RD AT ELIZA AVE,,48.793262,-122.49614,1,,,,,0
6024,3373,EB WESTERLY RD AT CORDATA PKWY,,48.79192,-122.49242,1,,,,,0
6025,3372,WB WESTERLY RD AT ELIZA AVE,,48.793404,-122.49611,1,,,,,0
6026,3374,NB CORDATA PKWY AT 4350,,48.798237,-122.49459,1,,,,,0
6027,7158,SB GUIDE MERIDIAN RD AT KELLY RD,,48.818283,-122.48618,1,,,,,0
6028,7157,NB GUIDE MERIDIAN RD AT KELLY RD,,48.819248,-122.48574,1,,,,,0
6029,7159,E POLE RD AT 1060,,48.891811,-122.43306,1,,,,,0
6031,2260,WB W KELLOGG RD AT WCC,,48.795231,-122.49421,1,,,,,0
6032,9998,LINCOLN CREEK PARK & RIDE,,48.734566,-122.46601,1,,,,,0
6033,7295,WB E SUNSET DR AT VINING ST,,48.782207,-122.43108,1,,,,,0
6034,3378,SB YEW ST AT WADE KING ELEMENTARY,,48.719948,-122.44274,1,,,,,0
6035,3379,NB YEW ST AT WADE KING ELEMENTARY,,48.719967,-122.44254,1,,,,,0
6037,7161,NB GUIDE MERIDIAN AT HEMMI RD,,48.862896,-122.48573,1,,,,,0
6038,7162,NB GUIDE MERIDIAN AT POLE RD,,48.890709,-122.48529,1,,,,,0
6039,7160,SB GUIDE MERIDIAN AT HEMMI RD,,48.861958,-122.48611,1,,,,,0
6040,3381,EB LAKEWAY DR AT GRANT ST,,48.744926,-122.46831,1,,,,,0
6041,3382,SB LAKE LOUISE RD AT 1800 BLOCK,,48.735268,-122.38934,1,,,,,0
6042,4721,SB 1ST AVE AT ALDER ST,,48.845303,-122.59081,1,,,,,0
6043,2510,SB 1ST AVE AT CHERRY ST,,48.844059,-122.5919,1,,,,,0
6044,2511,NB 3RD AVE AT MAIN ST,,48.846581,-122.59272,1,,,,,0
6045,2512,SB 3RD AVE AT ALDER ST,,48.846569,-122.59304,1,,,,,0
6046,2528,EB CHERRY ST AT 1ST AVE,,48.84383,-122.59219,1,,,,,0
6047,2529,NB 1ST AT MAIN ST,,48.845768,-122.59007,1,,,,,0
6051,3386,WB COTTONWOOD AVE AT PINEWOOD AVE,,48.776905,-122.50572,1,,,,,0
6052,3387,WB COTTONWOOD AVE AT CARTER DR,,48.776897,-122.51188,1,,,,,0
6053,3388,WB COTTONWOOD AVE AT GREENWOOD AVE,,48.776886,-122.51779,1,,,,,0
6054,3389,SB BENNETT DR AT MCALPINE,,48.775051,-122.52021,1,,,,,0
6055,3390,SB BENNETT DR AT CEDARWOOD AVE,,48.771095,-122.52027,1,,,,,0
6056,3391,SB BENNETT DR AT MARINE DR,,48.76923,-122.52031,1,,,,,0
6057,3392,EB MARINE DR AT BENNETT DR,,48.767925,-122.51903,1,,,,,0
6058,3393,WB LINDBERGH AVE AT ELDRIDGE AVE,,48.766006,-122.51511,1,,,,,0
6059,3394,EB WELLING RD AT MAGRATH RD,,48.781387,-122.41962,1,,,,,0
6060,3395,EB WELLING RD AT DEL BONITA WAY,,48.781467,-122.41609,1,,,,,0
6061,3396,SB DEL BONITA AVE AT LEVITT ST,,48.779015,-122.41623,1,,,,,0
6062,3397,SB DEL BONITA AVE AT SPRING COULEE,,48.777878,-122.41651,1,,,,,0
6078,5561,EB ALDERSON RD AT BIRCH BAY DR,,48.917702,-122.74419,1,,,,,0
6079,5562,WB ALDERSON RD AT BIRCH BAY DR,,48.917805,-122.74434,1,,,,,0
6080,5563,SB BIRCH BAY DR AT BEACHCOMBER DR,,48.925598,-122.74522,1,,,,,0
6081,5564,EB ALDERSON RD AT LOFT LN,,48.917637,-122.73672,1,,,,,0
6082,5565,WB ALDERSON RD AT LOFT LN,,48.917763,-122.737,1,,,,,0
6083,5566,NB BIRCH BAY DR AT BEACHCOMBER DR,,48.925606,-122.74501,1,,,,,0
6084,3400,NB HOFF RD AT COUNTRY LN,,48.789314,-122.57349,1,,,,,0
6085,3401,WB MARINE DR AT RURAL AVE,,48.790455,-122.58106,1,,,,,0
6086,3402,SB HOFF RD AT COUNTRY LN,,48.789314,-122.57362,1,,,,,0
6087,3403,CHUCKANUT PARK & RIDE,,48.482388,-122.33682,2,,,,,0
6094,3404,WB COTTONWOOD AVE AT CHERRYWOOD AVE,,48.776901,-122.50953,1,,,,,0
6095,7296,EAST WHATCOM RESOURCE CENTER,,48.940533,-122.15028,1,,,,,0
6097,3405,NB NEQUALICUM AVE AT ELDRIDGE AVE,,48.763332,-122.50838,1,,,,,0
6103,3411,NB BENNETT DR AT ALDERWOOD AVE,,48.7785,-122.51997,1,,,,,0
6104,3412,SB BENNETT DR AT ALDERWOOD AVE,,48.778767,-122.52016,1,,,,,0
6105,3413,NB ELECTRIC AVE AT ALABAMA ST,,48.762619,-122.42066,1,,,,,0
6106,3414,SB ELECTRIC AVE AT ALABAMA ST,,48.762691,-122.4209,1,,,,,0
6109,7163,NB EASTERBROOK RD AT BOWEN RD,,48.988209,-122.26611,1,,,,,0
6111,3416,EB COTTONWOOD AVE AT MAPLEWOOD AVE,,48.777004,-122.50312,1,,,,,0
6114,5568,SB BIRCH BAY DR AT HARBORVIEW RD,,48.93325,-122.74803,1,,,,,0
6115,5567,NB BIRCH BAY DR AT HARBORVIEW,,48.933495,-122.74774,1,,,,,0
6116,3418,WB ALABAMA ST AT ORLEANS ST,,48.76302,-122.45779,1,,,,,0
6117,3417,WB ALABAMA ST AT YEW ST,,48.762974,-122.44291,1,,,,,0
6118,3419,NB LEVIN LN AT NORTH SQUALICUM PKWY,,48.773479,-122.4695,1,,,,,0
6119,3420,NB HENDRICKSON AVE AT MAIN ST,,48.84893,-122.6064,1,,,,,0
6120,3421,NB HENDRICKSON AVE AT FERNDALE TERRACE,,48.852116,-122.60634,1,,,,,0
6121,3422,NB SHANNON AVE AT JOSEPH PL,,48.856682,-122.60691,1,,,,,0
6122,3423,WB HEATHER DR AT S BAKERVIEW DR,,48.858677,-122.61216,1,,,,,0
6123,3424,WB HEATHER DR AT CHURCH RD,,48.858173,-122.61604,1,,,,,0
6126,3427,EB TELEGRAPH RD AT MCLEOD RD,,48.784195,-122.48392,1,,,,,0
6127,3428,WB E BELLIS FAIR PKWY AT WINCO FOODS,,48.787899,-122.48093,1,,,,,0
6128,3429,SB E BELLIS FAIR PKWY AT VALUE VILLAGE,,48.787155,-122.48468,1,,,,,0
6129,3430,NB E BELLIS FAIR PKWY AT VALUE VILLAGE,,48.787186,-122.48445,1,,,,,0
6130,3431,EB BELLIS FAIR PKWY AT WINCO FOODS,,48.787682,-122.48058,1,,,,,0
6131,3432,WB TELEGRAPH RD AT MCLEOD RD,,48.784359,-122.48383,1,,,,,0
6132,7297,SB OREGON TRAIL AT KIOWA CUT,,48.929462,-122.13984,1,,,,,0
6133,7298,SB SHAMROCK RD AT BELLWOOD DR,,48.954552,-122.14455,1,,,,,0
6134,7164,NB SUMAS AVE AT MORTON ST,,48.993538,-122.26257,1,,,,,0
6135,7165,NB SUMAS AVE AT COLUMBIA ST,,48.996807,-122.26262,1,,,,,0
6136,7166,SB CHERRY ST AT 1ST ST,,48.998566,-122.26482,1,,,,,0
6137,7167,SB CHERRY ST AT VANCOUVER ST,,48.995178,-122.26482,1,,,,,0
