block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64680,
b_3627,1415,1,DOWNTOWN,3669,1_merged_65268,64683,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64682,
a_3424,1354,0,CORDATA/WCC,3505,1_merged_65264,61694,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64684,
a_3409,1355,1,DOWNTOWN,3509,2_merged_65267,61859,
a_3410,1355,1,DOWNTOWN,3509,2_merged_65267,61858,
b_3628,1422,0,LAKEWAY ONLY,3684,2_merged_65271,64999,
b_3628,1422,0,LAKEWAY ONLY,3684,2_merged_65271,64998,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64995,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64994,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64997,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64996,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64991,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64990,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64993,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64992,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64502,
a_3518,1387,1,LINCOLN CREEK,3598,2301_merged_65265,63259,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64179,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64178,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64177,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64176,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64175,
a_3518,1387,1,LINCOLN CREEK,3598,2301_merged_65265,63258,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64173,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64172,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64171,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64170,
b_3607,1413,0,CORDATA/WCC,3664,1_merged_65268,64425,
b_3596,1413,0,CORDATA/WCC,3664,1_merged_65268,64424,
b_3621,1412,1,HOSPTIAL/DOWNTOWN,3663,1_merged_65268,64355,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64426,
b_3607,1413,0,CORDATA/WCC,3664,1_merged_65268,64421,
b_3596,1413,0,CORDATA/WCC,3664,1_merged_65268,64420,
a_3518,1385,0,WWU,3592,2301_merged_65265,63189,
a_3518,1385,0,WWU,3592,2301_merged_65265,63188,
a_3518,1385,0,WWU,3592,2301_merged_65265,63187,
a_3518,1385,0,WWU,3592,2301_merged_65265,63186,
a_3518,1385,0,WWU,3592,2301_merged_65265,63185,
a_3518,1385,0,WWU,3592,2301_merged_65265,63184,
a_3518,1385,0,WWU,3592,2301_merged_65265,63183,
a_3518,1385,0,WWU,3592,2301_merged_65265,63182,
a_3518,1385,0,WWU,3592,2301_merged_65265,63181,
a_3518,1385,0,WWU,3592,2301_merged_65265,63180,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64195,
b_3585,1408,0,CORDATA,3651,1_merged_65268,64194,
b_3596,1408,0,CORDATA,3651,1_merged_65268,64197,
b_3596,1408,0,CORDATA,3651,1_merged_65268,64196,
b_3597,1402,0,CORDATA/WCC,3637,2_merged_65271,63749,
b_3597,1402,0,CORDATA/WCC,3637,2_merged_65271,63748,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64193,
b_3585,1408,0,CORDATA,3651,1_merged_65268,64192,
b_3589,1402,0,CORDATA/WCC,3637,2_merged_65271,63745,
b_3588,1402,0,CORDATA/WCC,3637,2_merged_65271,63744,
b_3597,1402,0,CORDATA/WCC,3637,2_merged_65271,63747,
b_3597,1402,0,CORDATA/WCC,3637,2_merged_65271,63746,
b_3589,1402,0,CORDATA/WCC,3637,2_merged_65271,63741,
b_3588,1402,0,CORDATA/WCC,3637,2_merged_65271,63740,
a_3459,1365,1,HOSPTIAL/DOWNTOWN,3532,1_merged_65264,62362,
b_3588,1402,0,CORDATA/WCC,3637,2_merged_65271,63742,
a_3409,1357,1,LINCOLN/DOWNTOWN,3513,2_merged_65267,61923,
a_3409,1357,1,LINCOLN/DOWNTOWN,3513,2_merged_65267,61922,
a_3409,1357,1,LINCOLN/DOWNTOWN,3513,2_merged_65267,61921,
a_3409,1357,1,LINCOLN/DOWNTOWN,3513,2_merged_65267,61920,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61927,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61926,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61925,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61924,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61929,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61928,
b_3586,1399,0,FAIRHAVEN,3631,1_merged_65268,63553,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64698,
b_3627,1415,1,DOWNTOWN,3669,1_merged_65268,64699,
a_3429,1364,1,CORDATA/WCC,3530,2_merged_65267,62342,
a_3458,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62343,
a_3430,1364,1,CORDATA/WCC,3530,2_merged_65267,62340,
a_3428,1364,1,CORDATA/WCC,3530,2_merged_65267,62341,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62346,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62347,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62344,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62345,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62348,
a_3459,1365,0,MAPLEWOOD/CORDATA,3531,1_merged_65264,62349,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62580,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62581,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62582,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62583,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62584,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62585,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62586,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62587,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62588,
a_3461,1367,0,HOSPITAL/CORDATA,3535,1_merged_65264,62589,
b_3588,1408,1,CORDATA,3652,2_merged_65271,64229,
b_3589,1408,1,CORDATA,3652,2_merged_65271,64228,
b_3585,1399,1,DOWNTOWN,3632,1_merged_65268,63565,
b_3584,1399,1,DOWNTOWN,3632,1_merged_65268,63564,
b_3587,1399,1,DOWNTOWN,3632,1_merged_65268,63567,
b_3586,1399,1,DOWNTOWN,3632,1_merged_65268,63566,
b_3627,1415,1,DOWNTOWN,3669,1_merged_65268,64691,
b_3616,1413,0,CORDATA/WCC,3664,3_merged_65270,64547,
a_3498,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62904,
a_3498,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62905,
a_3498,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62906,
a_3497,1373,1,DOWNTOWN,3548,2_merged_65267,62907,
a_3496,1373,1,DOWNTOWN,3548,1_merged_65264,62900,
a_3497,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62901,
a_3497,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62902,
a_3497,1373,0,GOOSEBERRY PT,3547,2_merged_65267,62903,
a_3459,1365,1,HOSPTIAL/DOWNTOWN,3532,1_merged_65264,62365,
a_3497,1373,1,DOWNTOWN,3548,2_merged_65267,62908,
a_3497,1373,1,DOWNTOWN,3548,2_merged_65267,62909,
b_3573,1395,0,WWU,3624,2_merged_65271,63466,
a_3450,1360,0,CORDATA/WCC,3517,3_merged_65266,62145,
b_3573,1392,0,FAIRHAVEN,3616,2_merged_65271,63367,
b_3573,1392,0,FAIRHAVEN,3616,2_merged_65271,63366,
b_3573,1392,0,FAIRHAVEN,3616,2_merged_65271,63365,
b_3624,1414,1,MAPLEWOOD/DOWNTOWN,3667,1_merged_65268,64592,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62768,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62769,
a_3459,1365,1,HOSPTIAL/DOWNTOWN,3532,1_merged_65264,62366,
b_3571,1392,0,FAIRHAVEN,3615,2_merged_65271,63360,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62764,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62765,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62766,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62767,
a_3431,1368,1,DOWNTOWN,3538,2_merged_65267,62760,
a_3431,1368,1,DOWNTOWN,3538,2_merged_65267,62761,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62762,
a_3465,1368,1,DOWNTOWN,3538,2_merged_65267,62763,
a_3421,1383,0,SHUTTLE,3588,2301_merged_65265,63165,
a_3421,1383,0,SHUTTLE,3588,2301_merged_65265,63164,
a_3437,1383,1,SHUTTLE,3589,2301_merged_65265,63167,
a_3437,1383,1,SHUTTLE,3589,2301_merged_65265,63166,
a_3515,1384,0,MT VERNON,3590,1_merged_65264,63169,
a_3515,1384,0,MT VERNON,3590,1_merged_65264,63168,
b_3624,1414,1,MAPLEWOOD/DOWNTOWN,3667,1_merged_65268,64598,
b_3572,1403,0,LINCOLN CREEK,3641,2_merged_65271,63854,
b_3568,1402,1,DOWNTOWN,3640,1_merged_65268,63726,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64436,
a_3453,1360,1,DOWNTOWN,3518,3_merged_65266,62168,
a_3452,1360,1,DOWNTOWN,3518,3_merged_65266,62169,
a_3453,1360,1,DOWNTOWN,3518,3_merged_65266,62162,
a_3452,1360,1,DOWNTOWN,3518,3_merged_65266,62163,
a_3451,1360,0,CORDATA/WCC,3517,3_merged_65266,62160,
a_3452,1360,1,DOWNTOWN,3518,3_merged_65266,62161,
a_3453,1360,1,DOWNTOWN,3518,3_merged_65266,62166,
a_3452,1360,1,DOWNTOWN,3518,3_merged_65266,62167,
a_3453,1360,1,DOWNTOWN,3518,3_merged_65266,62164,
a_3452,1360,1,DOWNTOWN,3518,3_merged_65266,62165,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64437,
b_3625,1414,0,HOSPITAL/CORDATA,3666,2_merged_65271,64604,
b_3573,1396,0,SAMISH/WWU,3626,2_merged_65271,63507,
b_3615,1413,0,CORDATA/WCC,3664,3_merged_65270,64544,
b_3571,1405,0,WWU/LINCOLN,3645,2_merged_65271,63909,
b_3571,1405,0,WWU/LINCOLN,3645,2_merged_65271,63908,
b_3571,1405,0,WWU/LINCOLN,3645,2_merged_65271,63907,
b_3586,1411,1,CORDATA/WCC,3661,1_merged_65268,64312,
b_3581,1405,1,LINCOLN/DOWNTOWN,3646,1_merged_65268,63906,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64652,
b_3596,1407,1,DOWNTOWN,3650,1_merged_65268,64049,
a_3525,1360,0,CORDATA/WCC,3517,1_merged_65264,62016,
a_3539,1360,0,CORDATA/WCC,3517,1_merged_65264,62017,
a_3526,1360,0,CORDATA/WCC,3517,1_merged_65264,62014,
a_3540,1360,0,CORDATA/WCC,3517,1_merged_65264,62015,
a_3525,1360,0,CORDATA/WCC,3517,1_merged_65264,62012,
a_3539,1360,0,CORDATA/WCC,3517,1_merged_65264,62013,
a_3526,1360,0,CORDATA/WCC,3517,1_merged_65264,62010,
a_3540,1360,0,CORDATA/WCC,3517,1_merged_65264,62011,
a_3526,1360,0,CORDATA/WCC,3517,1_merged_65264,62018,
a_3540,1360,0,CORDATA/WCC,3517,1_merged_65264,62019,
b_3570,1403,0,LINCOLN CREEK,3641,1_merged_65268,63825,
b_3587,1399,1,DOWNTOWN,3632,1_merged_65268,63575,
a_3520,1376,1,DOWNTOWN,3559,1_merged_65264,63051,
a_3520,1376,1,SQUALICUM H.S.,3558,1_merged_65264,63050,
b_3621,1412,0,MAPLEWOOD/CORDATA,3662,1_merged_65268,64342,
b_3581,1403,0,LINCOLN CREEK,3641,1_merged_65268,63810,
b_3621,1412,0,MAPLEWOOD/CORDATA,3662,1_merged_65268,64343,
b_3621,1412,0,MAPLEWOOD/CORDATA,3662,1_merged_65268,64344,
b_3621,1412,0,MAPLEWOOD/CORDATA,3662,1_merged_65268,64345,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61664,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61665,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61666,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61667,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61660,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61661,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61662,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61663,
b_3621,1412,0,MAPLEWOOD/CORDATA,3662,1_merged_65268,64347,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61668,
a_3432,1351,1,DOWNTOWN,3499,3_merged_65266,61669,
b_3596,1407,1,DOWNTOWN,3650,1_merged_65268,64061,
a_3520,1376,1,DOWNTOWN,3559,1_merged_65264,63059,
b_3573,1395,1,SAMISH/DOWNTOWN,3625,2_merged_65271,63477,
a_3448,1366,0,CORDATA/WCC,3533,2_merged_65267,62501,
b_3682,1431,0,MT VERNON,3721,1_merged_65268,65169,
b_3682,1431,0,MT VERNON,3721,1_merged_65268,65168,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61448,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61449,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61444,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61445,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61446,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61447,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61440,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61441,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61442,
a_3416,1347,1,SAMISH/DOWNTOWN,3492,1_merged_65264,61443,
a_3537,1366,0,CORDATA/WCC,3533,1_merged_65264,62434,
b_3604,1413,1,DOWNTOWN,3665,1_merged_65268,64438,
b_3616,1413,0,CORDATA/WCC,3664,3_merged_65270,64545,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64439,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61592,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61593,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61590,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61591,
a_3428,1351,0,FAIRHAVEN,3498,2_merged_65267,61596,
a_3429,1351,0,FAIRHAVEN,3498,2_merged_65267,61597,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61594,
a_3427,1351,0,FAIRHAVEN,3498,2_merged_65267,61595,
a_3430,1351,0,FAIRHAVEN,3498,2_merged_65267,61598,
a_3428,1351,0,FAIRHAVEN,3498,2_merged_65267,61599,
a_3432,1351,0,FAIRHAVEN,3498,3_merged_65266,61640,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65019,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65018,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65017,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65016,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65015,
a_3404,1344,0,FAIRHAVEN,3482,1_merged_65264,61317,
b_3629,1422,0,LAKEWAY ONLY,3684,3_merged_65270,65013,
b_3570,1392,0,FAIRHAVEN,3615,1_merged_65268,63329,
b_3628,1422,1,DOWNTOWN,3687,2_merged_65271,65011,
b_3628,1422,1,DOWNTOWN,3687,2_merged_65271,65010,
b_3569,1392,0,FAIRHAVEN,3615,1_merged_65268,63328,
b_3592,1402,0,CORDATA/WCC,3638,2_merged_65271,63758,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64768,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64769,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64766,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64767,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64764,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64765,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64762,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64763,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64760,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64761,
b_3604,1407,0,CORDATA/WCC,3649,1_merged_65268,64027,
b_3665,1422,1,DOWNTOWN,3686,2_merged_65271,65002,
b_3601,1407,0,CORDATA/WCC,3649,1_merged_65268,64026,
b_3573,1395,0,WWU,3624,2_merged_65271,63471,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,63990,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,63991,
b_3601,1407,0,CORDATA/WCC,3649,1_merged_65268,63992,
b_3604,1407,0,CORDATA/WCC,3649,1_merged_65268,63993,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,63994,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,63995,
b_3601,1407,0,CORDATA/WCC,3649,1_merged_65268,63996,
b_3604,1407,0,CORDATA/WCC,3649,1_merged_65268,63997,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,63998,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,63999,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64500,
b_3612,1413,0,CORDATA/WCC,3664,2_merged_65271,64501,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64506,
b_3612,1413,0,CORDATA/WCC,3664,2_merged_65271,64507,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64504,
b_3612,1413,0,CORDATA/WCC,3664,2_merged_65271,64505,
a_3522,1355,1,DOWNTOWN,3509,1_merged_65264,61840,
a_3523,1355,1,DOWNTOWN,3509,1_merged_65264,61841,
a_3521,1355,1,DOWNTOWN,3509,1_merged_65264,61842,
a_3524,1355,1,DOWNTOWN,3509,1_merged_65264,61843,
a_3522,1355,1,DOWNTOWN,3509,1_merged_65264,61844,
a_3523,1355,1,DOWNTOWN,3509,1_merged_65264,61845,
a_3521,1355,1,DOWNTOWN,3509,1_merged_65264,61846,
a_3524,1355,1,DOWNTOWN,3509,1_merged_65264,61847,
a_3522,1355,1,DOWNTOWN,3509,1_merged_65264,61848,
a_3410,1355,0,LINCOLN CREEK,3508,2_merged_65267,61849,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64690,
b_3655,1427,0,KENDALL,3708,2_merged_65271,65142,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64696,
b_3627,1415,1,DOWNTOWN,3669,1_merged_65268,64697,
b_3626,1415,1,DOWNTOWN,3669,1_merged_65268,64694,
b_3627,1415,1,DOWNTOWN,3669,1_merged_65268,64695,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64988,
b_3665,1422,0,SUNSET,3683,2_merged_65271,64989,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64986,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64987,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64984,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64985,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64982,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64983,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64980,
b_3664,1422,1,DOWNTOWN,3686,1_merged_65268,64981,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64168,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64169,
b_3581,1415,0,FAIRHAVEN,3668,1_merged_65268,64673,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64480,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64160,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64161,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64162,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64163,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64164,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64165,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64166,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64167,
a_3518,1385,0,WWU,3592,2301_merged_65265,63198,
a_3519,1385,1,Lincoln Creek,3593,2301_merged_65265,63199,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64434,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64435,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64432,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64433,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64430,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64431,
a_3518,1385,0,WWU,3592,2301_merged_65265,63190,
a_3518,1385,0,WWU,3592,2301_merged_65265,63191,
a_3518,1385,0,WWU,3592,2301_merged_65265,63192,
a_3518,1385,0,WWU,3592,2301_merged_65265,63193,
a_3518,1385,0,WWU,3592,2301_merged_65265,63194,
a_3518,1385,0,WWU,3592,2301_merged_65265,63195,
a_3518,1385,0,WWU,3592,2301_merged_65265,63196,
a_3518,1385,0,WWU,3592,2301_merged_65265,63197,
b_3585,1408,0,CORDATA,3651,1_merged_65268,64186,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64187,
b_3585,1408,0,CORDATA,3651,1_merged_65268,64184,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64185,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64182,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64183,
b_3615,1407,1,DOWNTOWN,3650,3_merged_65270,64180,
b_3589,1402,1,DOWNTOWN,3639,2_merged_65271,63759,
b_3590,1402,0,CORDATA/WCC,3638,2_merged_65271,63756,
b_3591,1402,0,CORDATA/WCC,3638,2_merged_65271,63757,
b_3591,1402,0,CORDATA/WCC,3638,2_merged_65271,63754,
b_3592,1402,0,CORDATA/WCC,3638,2_merged_65271,63755,
b_3592,1402,0,CORDATA/WCC,3638,2_merged_65271,63752,
b_3590,1402,0,CORDATA/WCC,3638,2_merged_65271,63753,
b_3585,1408,0,CORDATA,3651,1_merged_65268,64188,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64189,
a_3438,1357,1,LINCOLN/DOWNTOWN,3513,3_merged_65266,61938,
a_3438,1357,1,LINCOLN/DOWNTOWN,3513,3_merged_65266,61939,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61934,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61935,
a_3438,1357,1,LINCOLN/DOWNTOWN,3513,3_merged_65266,61936,
a_3438,1357,1,LINCOLN/DOWNTOWN,3513,3_merged_65266,61937,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61930,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61931,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61932,
a_3438,1357,0,WWU/LINCOLN,3512,3_merged_65266,61933,
b_3616,1407,1,DOWNTOWN,3650,3_merged_65270,64181,
b_3608,1407,1,DOWNTOWN,3650,1_merged_65268,64068,
b_3585,1402,1,DOWNTOWN,3639,1_merged_65268,63711,
a_3466,1368,1,DOWNTOWN,3538,3_merged_65266,62809,
a_3466,1368,1,DOWNTOWN,3538,3_merged_65266,62808,
a_3460,1365,1,HOSPTIAL/DOWNTOWN,3532,2_merged_65267,62379,
a_3460,1365,1,HOSPTIAL/DOWNTOWN,3532,2_merged_65267,62378,
a_3460,1365,1,HOSPTIAL/DOWNTOWN,3532,2_merged_65267,62377,
a_3460,1365,0,MAPLEWOOD/CORDATA,3531,2_merged_65267,62376,
a_3460,1365,0,MAPLEWOOD/CORDATA,3531,2_merged_65267,62375,
a_3460,1365,0,MAPLEWOOD/CORDATA,3531,2_merged_65267,62374,
a_3460,1365,0,MAPLEWOOD/CORDATA,3531,2_merged_65267,62373,
a_3466,1368,1,DOWNTOWN,3538,3_merged_65266,62800,
a_3466,1368,1,DOWNTOWN,3538,3_merged_65266,62803,
a_3460,1365,0,MAPLEWOOD/CORDATA,3531,2_merged_65267,62370,
b_3586,1399,1,DOWNTOWN,3632,1_merged_65268,63578,
b_3587,1399,1,DOWNTOWN,3632,1_merged_65268,63579,
a_3451,1366,1,DOWNTOWN,3534,3_merged_65266,62579,
a_3450,1366,1,DOWNTOWN,3534,3_merged_65266,62578,
a_3451,1366,1,DOWNTOWN,3534,3_merged_65266,62575,
a_3450,1366,1,DOWNTOWN,3534,3_merged_65266,62574,
a_3451,1366,1,DOWNTOWN,3534,3_merged_65266,62577,
a_3450,1366,1,DOWNTOWN,3534,3_merged_65266,62576,
a_3451,1366,1,DOWNTOWN,3534,3_merged_65266,62571,
a_3450,1366,1,DOWNTOWN,3534,3_merged_65266,62570,
a_3451,1366,1,DOWNTOWN,3534,3_merged_65266,62573,
a_3450,1366,1,DOWNTOWN,3534,3_merged_65266,62572,
b_3587,1408,0,CORDATA,3651,1_merged_65268,64191,
b_3616,1413,0,CORDATA/WCC,3664,3_merged_65270,64543,
b_3597,1408,1,CORDATA,3652,2_merged_65271,64235,
a_3500,1375,0,SUNSET,3554,1_merged_65264,62971,
a_3500,1375,0,SUNSET,3554,1_merged_65264,62970,
a_3500,1375,0,SUNSET,3554,1_merged_65264,62973,
a_3500,1375,0,SUNSET,3554,1_merged_65264,62972,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62975,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62974,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62977,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62976,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62979,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62978,
b_3615,1413,0,CORDATA/WCC,3664,3_merged_65270,64540,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64487,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62719,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62718,
b_3571,1392,1,DOWNTOWN,3617,2_merged_65271,63372,
b_3572,1392,1,DOWNTOWN,3617,2_merged_65271,63373,
b_3571,1392,1,DOWNTOWN,3617,2_merged_65271,63374,
b_3572,1392,1,DOWNTOWN,3617,2_merged_65271,63375,
b_3571,1392,1,DOWNTOWN,3617,2_merged_65271,63376,
b_3573,1392,1,DOWNTOWN,3618,2_merged_65271,63377,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62711,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62710,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62713,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62712,
